ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000016.SH,2009-04-30,1895.7,1903.233,1910.033,1884.528,1901.068,-5.368,-0.2824,36316856.0,38240469.662
000016.SH,2009-05-04,1957.94,1903.083,1959.815,1900.036,1895.7,62.24,3.2832,47087603.0,46346162.617
000016.SH,2009-05-05,1960.98,1971.743,1986.594,1952.092,1957.94,3.04,0.1553,42412005.0,40988203.953
000016.SH,2009-05-06,1980.2,1960.885,1989.094,1951.757,1960.98,19.22,0.9801,44389521.0,43451605.757
000016.SH,2009-05-07,1991.167,1992.349,2015.902,1971.039,1980.2,10.967,0.5538,51996802.0,50623683.403
000016.SH,2009-05-08,2022.953,1982.553,2027.918,1973.474,1991.167,31.786,1.5964,46700700.0,47141056.003
000016.SH,2009-05-11,2000.775,2040.184,2086.538,2000.532,2022.953,-22.178,-1.0963,59709601.0,62048063.93
000016.SH,2009-05-12,2035.976,1985.389,2037.291,1980.09,2000.775,35.201,1.7594,39006261.0,36559072.177
000016.SH,2009-05-13,2053.802,2037.798,2059.174,2019.124,2035.976,17.826,0.8756,48521109.0,52326138.284
000016.SH,2009-05-14,2021.56,2025.542,2033.929,2002.537,2053.802,-32.242,-1.5699,34955309.0,36988445.327
000016.SH,2009-05-15,2022.301,2028.727,2039.375,2010.142,2021.56,0.741,0.0367,23453653.0,25535220.205
000016.SH,2009-05-18,2029.06,2011.231,2030.497,1985.682,2022.301,6.759,0.3342,33345920.0,36477721.809
000016.SH,2009-05-19,2050.046,2051.573,2059.147,2038.277,2029.06,20.986,1.0343,40869765.0,44876727.621
000016.SH,2009-05-20,2019.41,2051.669,2053.336,2018.904,2050.046,-30.636,-1.4944,35480795.0,38787610.333
000016.SH,2009-05-21,1972.468,2004.769,2016.305,1963.357,2019.41,-46.942,-2.3245,38030313.0,40211446.538
000016.SH,2009-05-22,1967.661,1959.309,1980.676,1951.745,1972.468,-4.807,-0.2437,23634838.0,25109309.1
000016.SH,2009-05-25,1970.98,1930.843,1978.942,1927.033,1967.661,3.319,0.1687,27749361.0,29517914.811
000016.SH,2009-05-26,1945.496,1976.612,1978.651,1945.021,1970.98,-25.484,-1.293,23703008.0,27048644.7
000016.SH,2009-05-27,1991.285,1954.669,2000.378,1949.873,1945.496,45.789,2.3536,32485704.0,33229428.871
000016.SH,2009-06-01,2076.877,2021.728,2082.881,2021.728,1991.285,85.592,4.2983,57326142.0,64456964.501
000016.SH,2009-06-02,2074.757,2091.72,2101.838,2069.501,2076.877,-2.12,-0.1021,50817358.0,56016027.014
000016.SH,2009-06-03,2149.577,2075.932,2150.133,2075.932,2074.757,74.82,3.6062,53337541.0,57374933.518
000016.SH,2009-06-04,2174.015,2138.627,2182.67,2131.423,2149.577,24.438,1.1369,62507756.0,69155126.771
000016.SH,2009-06-05,2160.416,2183.039,2191.188,2159.775,2174.015,-13.599,-0.6255,44855357.0,48864320.251
000016.SH,2009-06-08,2186.474,2161.102,2214.427,2143.415,2160.416,26.058,1.2062,47140019.0,47713924.572
000016.SH,2009-06-09,2197.145,2186.126,2198.388,2145.164,2186.474,10.671,0.488,44567885.0,45753441.976
000016.SH,2009-06-10,2212.191,2201.835,2224.633,2197.278,2197.145,15.046,0.6848,46412005.0,50539591.169
000016.SH,2009-06-11,2196.726,2207.197,2227.655,2189.215,2212.191,-15.465,-0.6991,37014473.0,40482167.073
000016.SH,2009-06-12,2156.534,2192.104,2212.655,2138.637,2196.726,-40.192,-1.8296,35187731.0,37178258.89
000016.SH,2009-06-15,2217.38,2164.453,2219.492,2150.548,2156.534,60.846,2.8215,37723055.0,42457204.903
000016.SH,2009-06-16,2207.622,2193.352,2228.358,2186.544,2217.38,-9.758,-0.4401,32881279.0,38893471.966
000016.SH,2009-06-17,2236.076,2203.542,2242.395,2173.774,2207.622,28.454,1.2889,31343182.0,36353507.41
000016.SH,2009-06-18,2283.532,2238.963,2289.406,2237.24,2236.076,47.456,2.1223,44315445.0,50109355.121
000016.SH,2009-06-19,2309.224,2287.038,2316.368,2281.014,2283.532,25.692,1.1251,46699396.0,48324730.994
000016.SH,2009-06-22,2320.75,2334.951,2351.404,2313.964,2309.224,11.526,0.4991,46741452.0,50517746.997
000016.SH,2009-06-23,2331.505,2283.805,2374.616,2279.117,2320.75,10.755,0.4634,55655927.0,57710928.346
000016.SH,2009-06-24,2336.08,2325.068,2340.791,2301.934,2331.505,4.575,0.1962,49275206.0,53129292.667
000016.SH,2009-06-25,2335.923,2337.168,2356.566,2324.959,2336.08,-0.157,-0.0067,35044939.0,41187901.658
000016.SH,2009-06-26,2344.398,2341.701,2354.157,2329.141,2335.923,8.475,0.3628,29498288.0,33375145.787
000016.SH,2009-06-29,2391.07,2347.893,2392.0,2341.775,2344.398,46.672,1.9908,34522278.0,40162064.953
000016.SH,2009-06-30,2380.9,2400.2,2404.186,2377.122,2391.07,-10.17,-0.4253,40176280.0,50128699.958
000016.SH,2009-07-01,2440.897,2369.513,2444.097,2367.339,2380.9,59.997,2.5199,42368225.0,50547012.864
000016.SH,2009-07-02,2481.071,2448.043,2491.281,2447.94,2440.897,40.174,1.6459,50831774.0,63260538.096
000016.SH,2009-07-03,2508.282,2459.887,2509.223,2454.919,2481.071,27.211,1.0967,43199209.0,54946024.714
000016.SH,2009-07-06,2549.49,2511.17,2556.872,2511.17,2508.282,41.208,1.6429,58970811.0,74412460.256
000016.SH,2009-07-07,2516.989,2546.053,2562.2,2507.719,2549.49,-32.501,-1.2748,57102005.0,67460152.792
000016.SH,2009-07-08,2502.154,2487.674,2519.539,2432.418,2516.989,-14.835,-0.5894,52535214.0,64208227.714
000016.SH,2009-07-09,2531.981,2495.701,2532.563,2480.177,2502.154,29.827,1.1921,43084786.0,56295247.282
000016.SH,2009-07-10,2519.075,2533.425,2543.677,2504.655,2531.981,-12.906,-0.5097,39991938.0,51989171.469
000016.SH,2009-07-13,2467.485,2500.645,2507.211,2466.402,2519.075,-51.59,-2.048,40230712.0,50463625.927
000016.SH,2009-07-14,2548.769,2478.115,2549.003,2478.115,2467.485,81.284,3.2942,43916394.0,55808115.892
000016.SH,2009-07-15,2576.776,2559.073,2581.56,2558.306,2548.769,28.007,1.0988,52339528.0,64820565.559
000016.SH,2009-07-16,2598.074,2598.646,2630.962,2575.389,2576.776,21.298,0.8265,53979182.0,68615597.791
000016.SH,2009-07-17,2604.354,2598.961,2617.712,2579.582,2598.074,6.28,0.2417,44109795.0,56347314.82
000016.SH,2009-07-20,2652.026,2615.297,2658.63,2597.245,2604.354,47.672,1.8305,55726152.0,71963713.454
000016.SH,2009-07-21,2622.712,2664.962,2685.427,2618.357,2652.026,-29.314,-1.1053,54102023.0,72481201.425
000016.SH,2009-07-22,2677.151,2622.284,2678.188,2621.738,2622.712,54.439,2.0757,49337589.0,68925617.082
000016.SH,2009-07-23,2717.23,2681.396,2720.632,2662.143,2677.151,40.079,1.4971,50498694.0,65066744.531
000016.SH,2009-07-24,2743.025,2733.286,2752.569,2684.921,2717.23,25.795,0.9493,57934237.0,75251059.044
000016.SH,2009-07-27,2805.039,2753.683,2805.762,2752.17,2743.025,62.014,2.2608,61151099.0,79747826.951
000016.SH,2009-07-28,2799.312,2803.643,2807.707,2767.018,2805.039,-5.727,-0.2042,56407274.0,73660782.316
000016.SH,2009-07-29,2671.593,2788.67,2829.802,2583.073,2799.312,-127.719,-4.5625,73214599.0,94024036.147
000016.SH,2009-07-30,2754.189,2702.463,2771.355,2662.87,2671.593,82.596,3.0916,63312274.0,78730049.175
000016.SH,2009-07-31,2816.886,2782.867,2818.546,2746.323,2754.189,62.697,2.2764,56765799.0,73847242.249
000016.SH,2009-08-03,2837.737,2832.816,2840.159,2794.448,2816.886,20.851,0.7402,50234751.0,69465814.988
000016.SH,2009-08-04,2810.259,2849.411,2849.411,2763.015,2837.737,-27.478,-0.9683,53554468.0,72405905.656
000016.SH,2009-08-05,2761.957,2805.423,2805.807,2734.384,2810.259,-48.302,-1.7188,57404986.0,75681501.213
000016.SH,2009-08-06,2698.255,2737.523,2755.597,2654.861,2761.957,-63.702,-2.3064,45879623.0,66247665.244
000016.SH,2009-08-07,2634.488,2694.952,2718.884,2621.11,2698.255,-63.767,-2.3633,39044706.0,54578484.484
000016.SH,2009-08-10,2611.993,2658.581,2673.02,2572.504,2634.488,-22.495,-0.8539,35160497.0,47226776.345
000016.SH,2009-08-11,2614.85,2622.943,2627.73,2582.152,2611.993,2.857,0.1094,24135280.0,33064917.084
000016.SH,2009-08-12,2493.481,2608.048,2610.672,2489.932,2614.85,-121.369,-4.6415,38266113.0,50623818.036
000016.SH,2009-08-13,2528.644,2493.233,2535.366,2449.383,2493.481,35.163,1.4102,38164959.0,48819381.461
000016.SH,2009-08-14,2463.523,2520.863,2532.413,2445.308,2528.644,-65.121,-2.5753,36173123.0,47112264.56
000016.SH,2009-08-17,2331.718,2418.317,2453.709,2327.281,2463.523,-131.805,-5.3503,39833624.0,49862340.357
000016.SH,2009-08-18,2342.809,2313.159,2354.876,2278.346,2331.718,11.091,0.4757,33019509.0,41272180.679
000016.SH,2009-08-19,2230.719,2348.973,2355.442,2206.597,2342.809,-112.09,-4.7844,34285055.0,41016080.145
000016.SH,2009-08-20,2333.486,2240.096,2334.365,2240.096,2230.719,102.767,4.6069,33147630.0,42261436.196
000016.SH,2009-08-21,2367.567,2326.669,2392.035,2309.538,2333.486,34.081,1.4605,36309228.0,44089188.124
000016.SH,2009-08-24,2368.052,2384.338,2388.073,2342.869,2367.567,0.485,0.0205,30612142.0,38863917.156
000016.SH,2009-08-25,2259.55,2355.197,2355.197,2193.995,2368.052,-108.502,-4.5819,39112583.0,49217873.894
000016.SH,2009-08-26,2292.488,2239.663,2317.675,2225.813,2259.55,32.938,1.4577,30669727.0,39227474.818
000016.SH,2009-08-27,2276.012,2277.377,2316.238,2247.478,2292.488,-16.476,-0.7187,31730819.0,37751701.888
000016.SH,2009-08-28,2193.518,2273.654,2287.526,2177.923,2276.012,-82.494,-3.6245,38396801.0,45431591.422
000016.SH,2009-08-31,2046.589,2163.013,2163.013,2043.361,2193.518,-146.929,-6.6983,36413592.0,41975384.43
000016.SH,2009-09-01,2076.684,2033.44,2115.826,2033.44,2046.589,30.095,1.4705,30525899.0,35086811.656
000016.SH,2009-09-02,2123.505,2062.884,2130.992,2053.596,2076.684,46.821,2.2546,26974638.0,32213772.974
000016.SH,2009-09-03,2230.517,2127.212,2237.329,2119.46,2123.505,107.012,5.0394,39655072.0,47323045.79
000016.SH,2009-09-04,2237.492,2232.023,2262.542,2218.199,2230.517,6.975,0.3127,33607521.0,39816314.508
000016.SH,2009-09-07,2253.805,2254.752,2293.124,2237.861,2237.492,16.313,0.7291,32058148.0,39172736.073
000016.SH,2009-09-08,2294.886,2240.824,2295.352,2211.435,2253.805,41.081,1.8227,31528261.0,37516917.425
000016.SH,2009-09-09,2305.0,2307.686,2322.865,2271.897,2294.886,10.114,0.4407,32930988.0,41579965.888
000016.SH,2009-09-10,2284.071,2295.798,2311.363,2272.85,2305.0,-20.929,-0.908,23698047.0,27906020.333
000016.SH,2009-09-11,2356.98,2279.317,2364.749,2279.317,2284.071,72.909,3.1921,34236824.0,40570257.32
000016.SH,2009-09-14,2384.622,2361.991,2388.282,2351.424,2356.98,27.642,1.1728,30843071.0,38449543.925
000016.SH,2009-09-15,2385.33,2387.403,2405.599,2359.196,2384.622,0.708,0.0297,30514948.0,38396703.565
000016.SH,2009-09-16,2336.615,2373.772,2380.094,2312.563,2385.33,-48.715,-2.0423,31516071.0,39365377.66
000016.SH,2009-09-17,2383.033,2354.919,2389.336,2354.919,2336.615,46.418,1.9865,33435997.0,39963617.915
000016.SH,2009-09-18,2296.319,2386.077,2389.743,2279.079,2383.033,-86.714,-3.6388,38456776.0,44447569.409
000016.SH,2009-09-21,2290.256,2271.084,2292.719,2216.364,2296.319,-6.063,-0.264,27336523.0,33187107.051
000016.SH,2009-09-22,2233.08,2280.21,2307.727,2232.106,2290.256,-57.176,-2.4965,26704414.0,32426239.913
000016.SH,2009-09-23,2199.085,2236.302,2258.251,2188.265,2233.08,-33.995,-1.5223,24393835.0,28853854.049
000016.SH,2009-09-24,2234.705,2187.612,2262.278,2166.235,2199.085,35.62,1.6198,27458705.0,32889588.747
000016.SH,2009-09-25,2226.003,2217.045,2244.04,2195.941,2234.705,-8.702,-0.3894,20140827.0,24028703.505
000016.SH,2009-09-28,2162.153,2230.924,2242.334,2153.09,2226.003,-63.85,-2.8684,17055721.0,19864815.075
000016.SH,2009-09-29,2177.434,2165.952,2194.136,2144.603,2162.153,15.281,0.7067,19869941.0,22492416.637
000016.SH,2009-09-30,2198.407,2192.917,2216.054,2182.484,2177.434,20.973,0.9632,19086101.0,21688890.641
000016.SH,2009-10-09,2308.682,2251.817,2309.719,2246.279,2198.407,110.275,5.0161,24300822.0,29862083.22
000016.SH,2009-10-12,2293.822,2322.769,2335.265,2293.061,2308.682,-14.86,-0.6437,24605274.0,29669188.818
000016.SH,2009-10-13,2331.643,2288.139,2334.076,2285.896,2293.822,37.821,1.6488,19830698.0,24174276.296
000016.SH,2009-10-14,2352.241,2339.566,2389.794,2334.338,2331.643,20.598,0.8834,32046336.0,39891009.403
000016.SH,2009-10-15,2363.598,2379.331,2402.35,2355.347,2352.241,11.357,0.4828,22071257.0,28205236.517
000016.SH,2009-10-16,2358.968,2371.234,2384.41,2320.758,2363.598,-4.63,-0.1959,21036149.0,26220194.782
000016.SH,2009-10-19,2413.013,2354.296,2415.201,2344.395,2358.968,54.045,2.291,27398680.0,35682098.929
000016.SH,2009-10-20,2455.184,2435.527,2459.855,2430.345,2413.013,42.171,1.7476,35703031.0,44697748.904
000016.SH,2009-10-21,2450.456,2454.211,2483.162,2439.634,2455.184,-4.728,-0.1926,32454097.0,41114109.562
000016.SH,2009-10-22,2428.972,2446.164,2458.511,2426.546,2450.456,-21.484,-0.8767,21662269.0,29016753.039
000016.SH,2009-10-23,2481.542,2435.18,2498.613,2435.18,2428.972,52.57,2.1643,33660701.0,41442812.801
000016.SH,2009-10-26,2484.524,2488.605,2499.158,2465.5,2481.542,2.982,0.1202,24174166.0,31893338.164
000016.SH,2009-10-27,2413.216,2463.245,2467.644,2412.5,2484.524,-71.308,-2.8701,28510015.0,35843889.796
000016.SH,2009-10-28,2409.318,2406.405,2424.815,2359.032,2413.216,-3.898,-0.1615,22919790.0,29665669.059
000016.SH,2009-10-29,2349.015,2359.878,2378.961,2341.919,2409.318,-60.303,-2.5029,22491185.0,28676982.631
000016.SH,2009-10-30,2376.032,2394.059,2413.781,2371.308,2349.015,27.017,1.1501,21828075.0,27304720.282
000016.SH,2009-11-02,2461.621,2319.701,2466.079,2313.786,2376.032,85.589,3.6022,31669839.0,39385623.393
000016.SH,2009-11-03,2487.726,2467.017,2500.546,2461.485,2461.621,26.105,1.0605,26894795.0,35767442.648
000016.SH,2009-11-04,2502.454,2491.56,2519.942,2470.364,2487.726,14.728,0.592,29621614.0,36667236.819
000016.SH,2009-11-05,2505.14,2504.657,2517.193,2485.925,2502.454,2.686,0.1073,28854284.0,31626688.799
000016.SH,2009-11-06,2512.416,2528.463,2536.555,2507.795,2505.14,7.276,0.2904,31962399.0,37646944.124
000016.SH,2009-11-09,2518.985,2515.837,2520.215,2485.643,2512.416,6.569,0.2615,27862463.0,34376682.932
000016.SH,2009-11-10,2520.571,2537.051,2549.639,2519.203,2518.985,1.586,0.063,31043417.0,37487066.255
000016.SH,2009-11-11,2511.676,2518.73,2526.39,2494.17,2520.571,-8.895,-0.3529,27297698.0,34802938.121
000016.SH,2009-11-12,2508.503,2521.354,2536.92,2499.709,2511.676,-3.173,-0.1263,29073556.0,35310948.052
000016.SH,2009-11-13,2523.989,2504.144,2525.005,2471.881,2508.503,15.486,0.6173,34842825.0,41352126.71
000016.SH,2009-11-16,2601.507,2540.489,2602.336,2540.489,2523.989,77.518,3.0712,47641486.0,57769592.077
000016.SH,2009-11-17,2605.813,2614.119,2627.925,2601.484,2601.507,4.306,0.1655,38215485.0,46358582.33
000016.SH,2009-11-18,2605.836,2610.423,2624.256,2595.569,2605.813,0.023,0.0009,33053506.0,39375191.532
000016.SH,2009-11-19,2602.845,2612.299,2626.232,2581.913,2605.836,-2.991,-0.1148,34696649.0,42589885.14
000016.SH,2009-11-20,2583.012,2592.86,2604.692,2561.753,2602.845,-19.833,-0.762,34037207.0,44567612.978
000016.SH,2009-11-23,2594.039,2586.834,2594.946,2569.273,2583.012,11.027,0.4269,31381160.0,43405014.856
000016.SH,2009-11-24,2523.284,2605.572,2615.246,2516.73,2594.039,-70.755,-2.7276,52455408.0,67538994.613
000016.SH,2009-11-25,2566.214,2522.629,2567.005,2487.965,2523.284,42.93,1.7014,46490478.0,57366240.733
000016.SH,2009-11-26,2459.202,2567.812,2573.897,2451.509,2566.214,-107.012,-4.17,51071107.0,64774168.22
000016.SH,2009-11-27,2388.942,2433.839,2448.932,2379.948,2459.202,-70.26,-2.857,34128202.0,44535319.583
000016.SH,2009-11-30,2467.478,2411.91,2468.036,2405.597,2388.942,78.536,3.2875,33598836.0,41012433.812
000016.SH,2009-12-01,2491.901,2461.711,2497.343,2437.973,2467.478,24.423,0.9898,41378385.0,51789267.412
000016.SH,2009-12-02,2513.318,2505.336,2527.104,2497.154,2491.901,21.417,0.8595,39727043.0,49028082.103
000016.SH,2009-12-03,2497.273,2511.757,2511.757,2473.057,2513.318,-16.045,-0.6384,33770129.0,42783271.018
000016.SH,2009-12-04,2587.146,2489.789,2588.995,2474.738,2497.273,89.873,3.5988,65175951.0,85158742.815
000016.SH,2009-12-07,2594.967,2587.07,2606.711,2573.536,2587.146,7.821,0.3023,40840312.0,55408824.148
000016.SH,2009-12-08,2552.67,2594.615,2595.653,2530.124,2594.967,-42.297,-1.63,33815888.0,44836607.715
000016.SH,2009-12-09,2495.03,2517.441,2531.761,2487.204,2552.67,-57.64,-2.258,28762254.0,37656426.989
000016.SH,2009-12-10,2509.747,2515.804,2527.794,2486.69,2495.03,14.717,0.5899,23644050.0,30045952.175
000016.SH,2009-12-11,2507.196,2516.835,2539.59,2504.439,2509.747,-2.551,-0.1016,19854749.0,25990902.14
000016.SH,2009-12-14,2553.811,2502.42,2569.059,2451.984,2507.196,46.615,1.8592,39939976.0,49742327.182
000016.SH,2009-12-15,2524.856,2536.847,2555.07,2519.815,2553.811,-28.955,-1.1338,28636975.0,36348318.52
000016.SH,2009-12-16,2512.577,2511.35,2551.023,2505.752,2524.856,-12.279,-0.4863,24901334.0,31008775.025
000016.SH,2009-12-17,2464.802,2521.081,2530.185,2461.28,2512.577,-47.775,-1.9014,29027653.0,35347016.154
000016.SH,2009-12-18,2424.685,2444.822,2459.863,2414.173,2464.802,-40.117,-1.6276,30470451.0,36056052.878
000016.SH,2009-12-21,2413.074,2417.992,2430.795,2385.924,2424.685,-11.611,-0.4789,22722100.0,30769574.539
000016.SH,2009-12-22,2357.269,2416.899,2419.639,2347.21,2413.074,-55.805,-2.3126,25224866.0,31216716.946
000016.SH,2009-12-23,2370.08,2356.928,2377.989,2342.754,2357.269,12.811,0.5435,22618998.0,28734575.261
000016.SH,2009-12-24,2430.363,2376.296,2435.184,2366.375,2370.08,60.283,2.5435,28603003.0,37341845.059
000016.SH,2009-12-25,2406.597,2423.482,2430.76,2402.619,2430.363,-23.766,-0.9779,18184389.0,23986227.31
000016.SH,2009-12-28,2446.218,2412.668,2463.304,2412.668,2406.597,39.621,1.6463,23613158.0,31817589.375
000016.SH,2009-12-29,2471.357,2448.317,2472.242,2435.374,2446.218,25.139,1.0277,24068860.0,31113000.227
000016.SH,2009-12-30,2541.806,2476.369,2547.389,2472.169,2471.357,70.449,2.8506,48124849.0,63253630.103
000016.SH,2009-12-31,2553.8,2545.864,2563.967,2535.691,2541.806,11.994,0.4719,33063231.0,42430170.716
000016.SH,2010-01-04,2514.646,2565.108,2570.152,2514.237,2553.8,-39.154,-1.5332,27327443.0,36468522.963
000016.SH,2010-01-05,2543.991,2526.291,2560.667,2487.048,2514.646,29.345,1.167,35377438.0,50779118.26
000016.SH,2010-01-06,2514.014,2538.285,2549.571,2513.365,2543.991,-29.977,-1.1783,29646151.0,43444325.534
000016.SH,2010-01-07,2463.758,2516.057,2527.427,2450.402,2514.014,-50.256,-1.999,32043185.0,44611409.814
000016.SH,2010-01-08,2466.165,2453.061,2470.024,2432.013,2463.758,2.407,0.0977,22683410.0,32335059.424
000016.SH,2010-01-11,2478.81,2584.528,2584.528,2467.67,2466.165,12.645,0.5127,40841194.0,59816278.688
000016.SH,2010-01-12,2508.039,2472.623,2513.298,2435.156,2478.81,29.229,1.1792,38048146.0,51587338.665
000016.SH,2010-01-13,2399.642,2444.237,2457.9,2396.474,2508.039,-108.397,-4.322,49558854.0,64803855.136
000016.SH,2010-01-14,2422.771,2412.634,2428.705,2384.165,2399.642,23.129,0.9639,30562214.0,39708569.808
000016.SH,2010-01-15,2427.807,2423.13,2445.203,2402.904,2422.771,5.036,0.2079,25994928.0,34691328.647
000016.SH,2010-01-18,2421.188,2414.893,2421.89,2398.778,2427.807,-6.619,-0.2726,30936344.0,41866659.345
000016.SH,2010-01-19,2432.713,2424.469,2450.281,2424.161,2421.188,11.525,0.476,27829076.0,37544640.666
000016.SH,2010-01-20,2359.485,2436.647,2439.468,2356.161,2432.713,-73.228,-3.0101,34748485.0,45720566.126
000016.SH,2010-01-21,2377.753,2362.597,2391.508,2346.148,2359.485,18.268,0.7742,29196147.0,37804392.708
000016.SH,2010-01-22,2380.055,2344.973,2398.989,2317.481,2377.753,2.302,0.0968,40639272.0,49042084.127
000016.SH,2010-01-25,2353.471,2355.357,2389.627,2350.009,2380.055,-26.584,-1.1169,20749880.0,26430130.648
000016.SH,2010-01-26,2311.447,2354.905,2363.411,2296.875,2353.471,-42.024,-1.7856,24700383.0,30347743.465
000016.SH,2010-01-27,2264.605,2313.007,2319.993,2260.564,2311.447,-46.842,-2.0265,22280212.0,27288373.309
000016.SH,2010-01-28,2252.61,2263.061,2267.853,2235.603,2264.605,-11.995,-0.5297,19023456.0,23754286.041
000016.SH,2010-01-29,2243.994,2241.117,2276.767,2231.649,2252.61,-8.616,-0.3825,18626036.0,23861735.672
000016.SH,2010-02-01,2208.936,2238.617,2238.898,2182.952,2243.994,-35.058,-1.5623,22082437.0,28608214.63
000016.SH,2010-02-02,2214.033,2223.598,2261.633,2210.696,2208.936,5.097,0.2307,19640116.0,25970058.516
000016.SH,2010-02-03,2277.798,2226.797,2278.475,2190.428,2214.033,63.765,2.88,24836450.0,32146915.297
000016.SH,2010-02-04,2261.358,2258.084,2276.47,2247.64,2277.798,-16.44,-0.7217,17182667.0,21637703.163
000016.SH,2010-02-05,2219.6,2212.308,2233.315,2204.929,2261.358,-41.758,-1.8466,18456182.0,22714229.934
000016.SH,2010-02-08,2211.135,2220.842,2233.135,2201.802,2219.6,-8.465,-0.3814,12006796.0,15532833.677
000016.SH,2010-02-09,2229.038,2210.328,2234.53,2207.848,2211.135,17.903,0.8097,10541683.0,13316002.985
000016.SH,2010-02-10,2259.99,2246.77,2260.479,2239.177,2229.038,30.952,1.3886,12084848.0,16865860.503
000016.SH,2010-02-11,2265.138,2261.823,2275.759,2254.975,2259.99,5.148,0.2278,12535479.0,15327711.044
000016.SH,2010-02-12,2284.386,2275.592,2286.676,2270.756,2265.138,19.248,0.8497,13026260.0,16653482.712
000016.SH,2010-02-22,2269.045,2282.09,2291.783,2268.092,2284.386,-15.341,-0.6716,13688359.0,16865165.2
000016.SH,2010-02-23,2227.952,2261.993,2261.993,2202.214,2269.045,-41.093,-1.811,15276395.0,25286082.271
000016.SH,2010-02-24,2251.7,2211.393,2252.645,2204.675,2227.952,23.748,1.0659,16815352.0,21257295.094
000016.SH,2010-02-25,2282.64,2254.801,2286.92,2251.963,2251.7,30.94,1.3741,24186779.0,32214891.643
000016.SH,2010-02-26,2274.325,2278.432,2288.597,2270.769,2282.64,-8.315,-0.3643,15274059.0,19400436.299
000016.SH,2010-03-01,2311.075,2282.338,2316.384,2281.699,2274.325,36.75,1.6159,19312675.0,25599322.599
000016.SH,2010-03-02,2302.185,2312.492,2320.312,2293.917,2311.075,-8.89,-0.3847,15212338.0,20304283.982
000016.SH,2010-03-03,2311.841,2304.056,2312.419,2287.037,2302.185,9.656,0.4194,15845846.0,21138516.899
000016.SH,2010-03-04,2261.926,2312.299,2312.783,2259.176,2311.841,-49.915,-2.1591,19620716.0,24267036.362
000016.SH,2010-03-05,2267.939,2264.678,2276.763,2258.962,2261.926,6.013,0.2658,13347537.0,16806363.583
000016.SH,2010-03-08,2284.682,2272.607,2290.091,2265.195,2267.939,16.743,0.7382,12375553.0,15481047.925
000016.SH,2010-03-09,2302.393,2284.024,2315.36,2266.818,2284.682,17.711,0.7752,18752094.0,23070609.647
000016.SH,2010-03-10,2292.503,2301.705,2318.312,2286.185,2302.393,-9.89,-0.4296,16264503.0,21251366.719
000016.SH,2010-03-11,2300.043,2296.931,2316.382,2282.887,2292.503,7.54,0.3289,18310782.0,25256997.726
000016.SH,2010-03-12,2274.532,2300.613,2306.99,2273.862,2300.043,-25.511,-1.1092,14256317.0,18663941.964
000016.SH,2010-03-15,2240.731,2274.714,2276.445,2232.953,2274.532,-33.801,-1.4861,13912403.0,17651572.544
000016.SH,2010-03-16,2261.515,2239.427,2262.006,2234.669,2240.731,20.784,0.9276,11551315.0,15559100.981
000016.SH,2010-03-17,2307.083,2266.958,2307.399,2260.102,2261.515,45.568,2.0149,17223846.0,24603699.676
000016.SH,2010-03-18,2294.947,2307.257,2318.05,2288.894,2307.083,-12.136,-0.526,15810293.0,21834936.837
000016.SH,2010-03-19,2310.546,2296.776,2313.026,2282.378,2294.947,15.599,0.6797,15390760.0,20301268.717
000016.SH,2010-03-22,2316.631,2314.442,2330.671,2310.074,2310.546,6.085,0.2634,19207858.0,24475053.603
000016.SH,2010-03-23,2292.004,2319.198,2321.263,2290.432,2316.631,-24.627,-1.0631,16566254.0,20855614.983
000016.SH,2010-03-24,2291.833,2298.883,2313.427,2289.113,2292.004,-0.171,-0.0075,16356315.0,18866986.145
000016.SH,2010-03-25,2259.141,2286.613,2286.613,2253.609,2291.833,-32.692,-1.4265,15898123.0,18904034.655
000016.SH,2010-03-26,2292.673,2257.402,2302.513,2253.838,2259.141,33.532,1.4843,19775343.0,22742345.838
000016.SH,2010-03-29,2363.976,2309.916,2368.696,2306.283,2292.673,71.303,3.11,39014103.0,46144394.431
000016.SH,2010-03-30,2368.51,2364.79,2372.794,2355.319,2363.976,4.534,0.1918,18645035.0,23564042.955
000016.SH,2010-03-31,2350.818,2370.827,2372.558,2345.848,2368.51,-17.692,-0.747,20562426.0,25053244.299
000016.SH,2010-04-01,2376.597,2352.997,2381.388,2352.997,2350.818,25.779,1.0966,23382671.0,29731727.221
000016.SH,2010-04-02,2379.194,2382.545,2386.14,2370.659,2376.597,2.597,0.1093,22423640.0,31142340.795
000016.SH,2010-04-06,2378.575,2391.253,2403.816,2367.099,2379.194,-0.619,-0.026,21419648.0,29045006.305
000016.SH,2010-04-07,2362.281,2376.778,2377.106,2349.505,2378.575,-16.294,-0.685,17687715.0,22959601.388
000016.SH,2010-04-08,2325.672,2358.179,2358.179,2316.708,2362.281,-36.609,-1.5497,21266808.0,27970724.842
000016.SH,2010-04-09,2345.754,2327.264,2346.393,2322.474,2325.672,20.082,0.8635,15695330.0,21335218.236
000016.SH,2010-04-12,2317.383,2350.116,2353.788,2301.646,2345.754,-28.371,-1.2095,25569911.0,32943230.536
000016.SH,2010-04-13,2364.837,2316.994,2368.912,2315.279,2317.383,47.454,2.0477,29195775.0,39796703.985
