ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000852.SH,2014-01-13,4346.713,4350.654,4386.502,4320.717,4354.844,-8.131,-0.1867,40214700.23,44929233.277
000852.SH,2014-01-14,4447.699,4346.656,4447.699,4345.418,4346.713,100.986,2.3233,45163671.59,50337247.518
000852.SH,2014-01-15,4494.095,4445.894,4494.095,4440.846,4447.699,46.396,1.0431,48173643.49,57231748.106
000852.SH,2014-01-16,4485.269,4493.5,4518.334,4476.44,4494.095,-8.826,-0.1964,48984270.0,58142923.483
000852.SH,2014-01-17,4445.2,4473.459,4477.491,4441.823,4485.269,-40.069,-0.8933,42829880.2,49426989.812
000852.SH,2014-01-20,4415.096,4442.764,4462.48,4390.815,4445.2,-30.104,-0.6772,42394005.92,50648016.538
000852.SH,2014-01-21,4486.869,4410.081,4486.869,4409.944,4415.096,71.773,1.6256,46133096.88,55570933.763
000852.SH,2014-01-22,4584.079,4486.862,4584.079,4486.862,4486.869,97.21,2.1665,62216446.42,73264870.585
000852.SH,2014-01-23,4627.341,4581.143,4647.507,4576.68,4584.079,43.262,0.9437,60604536.63,75095120.887
000852.SH,2014-01-24,4695.287,4617.823,4705.325,4614.454,4627.341,67.946,1.4684,66327202.37,80308948.939
000852.SH,2014-01-27,4682.053,4675.585,4725.97,4652.328,4695.287,-13.234,-0.2819,60592700.05,75541042.109
000852.SH,2014-01-28,4667.734,4680.314,4703.593,4624.461,4682.053,-14.319,-0.3058,50261883.51,62191054.322
000852.SH,2014-01-29,4730.86,4670.204,4733.71,4670.111,4667.734,63.126,1.3524,50287709.36,62542744.544
000852.SH,2014-01-30,4714.679,4722.919,4743.729,4701.086,4730.86,-16.181,-0.342,43586710.67,56202738.181
000852.SH,2014-02-07,4818.246,4688.678,4818.246,4673.212,4714.679,103.567,2.1967,52199437.97,63887250.887
000852.SH,2014-02-10,4943.378,4829.614,4943.378,4829.614,4818.246,125.132,2.597,83068900.14,99886579.588
000852.SH,2014-02-11,4941.808,4944.972,4979.223,4874.537,4943.378,-1.57,-0.0318,85038825.92,102218829.763
000852.SH,2014-02-12,5005.026,4942.308,5005.026,4920.603,4941.808,63.218,1.2792,82547086.47,96792741.954
000852.SH,2014-02-13,4901.679,4999.263,5008.387,4901.679,5005.026,-103.347,-2.0649,88716215.5,103374736.749
000852.SH,2014-02-14,5000.59,4899.411,5000.59,4896.217,4901.679,98.911,2.0179,73504341.93,85142475.358
000852.SH,2014-02-17,5117.394,5019.183,5117.394,5019.183,5000.59,116.804,2.3358,89647488.58,106313574.133
000852.SH,2014-02-18,5120.243,5119.088,5136.505,5086.166,5117.394,2.849,0.0557,91304635.94,106722263.916
000852.SH,2014-02-19,5120.136,5115.108,5149.057,5083.948,5120.243,-0.107,-0.0021,90640796.16,102193879.984
000852.SH,2014-02-20,5035.168,5124.863,5131.423,5016.252,5120.136,-84.968,-1.6595,85746016.83,95582845.794
000852.SH,2014-02-21,5030.78,5027.726,5059.967,4978.836,5035.168,-4.388,-0.0871,68261677.77,76785162.875
000852.SH,2014-02-24,5064.488,5015.056,5064.488,4967.123,5030.78,33.708,0.67,69894261.82,82673681.381
000852.SH,2014-02-25,4849.372,5067.185,5107.757,4821.908,5064.488,-215.116,-4.2475,93823835.29,113699663.501
000852.SH,2014-02-26,4881.727,4811.451,4881.727,4726.406,4849.372,32.355,0.6672,68791055.3,79717534.515
000852.SH,2014-02-27,4795.551,4886.043,4965.116,4791.111,4881.727,-86.176,-1.7653,77556707.95,91166565.741
000852.SH,2014-02-28,4842.524,4783.898,4842.635,4716.474,4795.551,46.973,0.9795,64416639.69,73987828.927
000852.SH,2014-03-03,4954.174,4842.613,4954.174,4835.401,4842.524,111.65,2.3056,69905641.09,78503112.007
000852.SH,2014-03-04,4961.944,4932.533,4964.687,4898.473,4954.174,7.77,0.1568,68364642.33,77972582.874
000852.SH,2014-03-05,4963.662,4976.101,4998.381,4949.729,4961.944,1.718,0.0346,65198671.31,74412033.302
000852.SH,2014-03-06,4962.395,4954.427,4973.081,4887.57,4963.662,-1.267,-0.0255,64697299.73,73496714.614
000852.SH,2014-03-07,4949.835,4961.167,4990.447,4923.373,4962.395,-12.56,-0.2531,63889203.8,72641727.823
000852.SH,2014-03-10,4760.672,4912.125,4912.125,4752.823,4949.835,-189.163,-3.8216,66249942.04,72064906.071
000852.SH,2014-03-11,4746.733,4744.93,4785.145,4694.588,4760.672,-13.939,-0.2928,54306544.15,59348267.43
000852.SH,2014-03-12,4726.863,4731.063,4772.287,4648.181,4746.733,-19.87,-0.4186,53586721.4,56783500.321
000852.SH,2014-03-13,4794.004,4723.062,4794.004,4721.717,4726.863,67.141,1.4204,48012620.14,50847283.431
000852.SH,2014-03-14,4785.044,4771.572,4806.563,4747.7,4794.004,-8.96,-0.1869,46964160.14,49221579.364
000852.SH,2014-03-17,4903.133,4788.707,4903.133,4788.707,4785.044,118.089,2.4679,52513108.04,58696992.277
000852.SH,2014-03-18,4934.419,4908.185,4960.721,4906.721,4903.133,31.286,0.6381,60622323.0,68272012.287
000852.SH,2014-03-19,4937.728,4924.721,4937.728,4883.499,4934.419,3.309,0.0671,60026835.01,63790527.02
000852.SH,2014-03-20,4798.398,4926.871,4951.367,4798.398,4937.728,-139.33,-2.8217,64495590.99,69356856.559
000852.SH,2014-03-21,4870.013,4769.395,4875.745,4723.076,4798.398,71.615,1.4925,63425002.72,65766156.991
000852.SH,2014-03-24,4876.471,4867.419,4891.94,4847.364,4870.013,6.458,0.1326,64702210.1,65388138.979
000852.SH,2014-03-25,4876.289,4866.321,4895.166,4845.412,4876.471,-0.182,-0.0037,64107166.37,61788093.144
000852.SH,2014-03-26,4903.916,4878.409,4912.881,4878.409,4876.289,27.627,0.5666,55600148.59,58692643.671
000852.SH,2014-03-27,4804.207,4894.983,4894.983,4804.207,4903.916,-99.709,-2.0333,62338518.14,64752988.973
000852.SH,2014-03-28,4671.788,4787.972,4795.02,4660.604,4804.207,-132.419,-2.7563,65413846.67,65129793.827
000852.SH,2014-03-31,4633.27,4661.617,4674.709,4604.119,4671.788,-38.518,-0.8245,46020146.93,44930500.461
000852.SH,2014-04-01,4714.948,4626.75,4715.007,4626.742,4633.27,81.678,1.7629,42810265.03,43503380.319
000852.SH,2014-04-02,4683.783,4714.317,4726.356,4670.873,4714.948,-31.165,-0.661,47357470.51,47359373.955
000852.SH,2014-04-03,4686.952,4684.909,4714.549,4663.364,4683.783,3.169,0.0677,47804942.98,47790662.579
000852.SH,2014-04-04,4743.682,4677.556,4743.682,4668.064,4686.952,56.73,1.2104,43716443.13,44966818.404
000852.SH,2014-04-08,4774.531,4720.463,4774.531,4709.214,4743.682,30.849,0.6503,51917305.56,51954060.76
000852.SH,2014-04-09,4830.536,4779.166,4830.536,4779.038,4774.531,56.005,1.173,53214275.39,57344567.369
000852.SH,2014-04-10,4849.657,4836.876,4877.173,4832.991,4830.536,19.121,0.3958,62373172.69,67290435.741
000852.SH,2014-04-11,4822.712,4826.189,4833.105,4791.773,4849.657,-26.945,-0.5556,53121940.96,55034457.727
000852.SH,2014-04-14,4858.157,4822.675,4858.157,4822.003,4822.712,35.445,0.735,50074378.34,53090853.755
000852.SH,2014-04-15,4838.652,4857.796,4862.545,4828.875,4858.157,-19.505,-0.4015,53863680.96,56876909.8
000852.SH,2014-04-16,4847.637,4828.254,4850.573,4809.844,4838.652,8.985,0.1857,50088998.84,52241824.322
000852.SH,2014-04-17,4847.682,4849.339,4864.2,4846.527,4847.637,0.045,0.0009,50490265.31,52043490.964
000852.SH,2014-04-18,4870.309,4838.574,4870.309,4828.532,4847.682,22.627,0.4668,45234429.37,48301542.498
000852.SH,2014-04-21,4794.877,4841.344,4868.321,4791.756,4870.309,-75.432,-1.5488,51997603.85,55809258.216
000852.SH,2014-04-22,4748.012,4784.427,4804.178,4681.224,4794.877,-46.865,-0.9774,50943712.27,53284946.623
000852.SH,2014-04-23,4730.826,4741.623,4764.518,4709.902,4748.012,-17.186,-0.362,39181197.32,40832571.466
000852.SH,2014-04-24,4682.827,4723.528,4727.745,4671.663,4730.826,-47.999,-1.0146,41896846.46,44078897.937
000852.SH,2014-04-25,4582.632,4677.13,4682.03,4581.302,4682.827,-100.195,-2.1396,45191036.17,45221816.948
000852.SH,2014-04-28,4424.411,4559.938,4559.938,4421.806,4582.632,-158.221,-3.4526,45211916.95,44330848.472
000852.SH,2014-04-29,4479.259,4412.381,4479.259,4411.407,4424.411,54.848,1.2397,35099505.6,35293974.557
000852.SH,2014-04-30,4525.306,4476.212,4526.494,4472.691,4479.259,46.047,1.028,33529681.38,34709168.495
000852.SH,2014-05-05,4577.407,4521.114,4577.407,4511.614,4525.306,52.101,1.1513,34180146.19,35227869.161
000852.SH,2014-05-06,4612.149,4575.009,4629.429,4571.124,4577.407,34.742,0.759,38035478.67,40634944.312
000852.SH,2014-05-07,4533.014,4599.437,4599.437,4531.591,4612.149,-79.135,-1.7158,38723716.27,39499914.813
000852.SH,2014-05-08,4532.264,4518.133,4587.359,4514.174,4533.014,-0.75,-0.0165,36798823.71,36687902.023
000852.SH,2014-05-09,4481.835,4528.179,4533.024,4449.778,4532.264,-50.429,-1.1127,36056217.9,36574776.785
000852.SH,2014-05-12,4576.422,4506.167,4576.422,4490.48,4481.835,94.587,2.1105,43231063.95,42668087.212
000852.SH,2014-05-13,4574.804,4571.439,4596.03,4558.047,4576.422,-1.618,-0.0354,42267804.59,43470359.692
000852.SH,2014-05-14,4577.681,4569.897,4585.979,4560.769,4574.804,2.877,0.0629,35969660.65,36959727.228
000852.SH,2014-05-15,4491.752,4571.441,4575.974,4489.148,4577.681,-85.929,-1.8771,39775063.0,42097389.087
000852.SH,2014-05-16,4472.169,4479.106,4491.004,4417.218,4491.752,-19.583,-0.436,34065793.5,36188427.153
000852.SH,2014-05-19,4458.379,4464.786,4464.786,4422.768,4472.169,-13.79,-0.3084,31909547.69,33254945.881
000852.SH,2014-05-20,4480.028,4478.313,4518.138,4468.624,4458.379,21.649,0.4856,35600719.13,39348967.352
000852.SH,2014-05-21,4518.657,4471.253,4518.657,4437.637,4480.028,38.629,0.8622,34901397.95,37066729.366
000852.SH,2014-05-22,4527.598,4521.67,4570.783,4521.67,4518.657,8.941,0.1979,44371553.3,49120899.489
000852.SH,2014-05-23,4582.458,4523.061,4582.458,4513.98,4527.598,54.86,1.2117,39826600.52,45152526.244
000852.SH,2014-05-26,4645.004,4592.144,4645.004,4592.144,4582.458,62.546,1.3649,47255713.57,55037503.307
000852.SH,2014-05-27,4624.34,4642.695,4649.081,4618.989,4645.004,-20.664,-0.4449,43888098.49,49337238.358
000852.SH,2014-05-28,4690.619,4623.922,4690.881,4620.884,4624.34,66.279,1.4333,52817281.01,59648613.506
000852.SH,2014-05-29,4635.007,4687.91,4696.823,4633.777,4690.619,-55.612,-1.1856,54178631.68,60407990.52
000852.SH,2014-05-30,4648.233,4628.007,4660.438,4602.082,4635.007,13.226,0.2854,46032202.88,50313188.456
000852.SH,2014-06-03,4640.242,4648.931,4669.117,4640.106,4648.233,-7.991,-0.1719,44816701.98,48317936.876
000852.SH,2014-06-04,4610.724,4633.913,4633.913,4569.185,4640.242,-29.518,-0.6361,45447567.88,48013956.516
000852.SH,2014-06-05,4671.333,4602.324,4671.333,4597.989,4610.724,60.609,1.3145,46056319.74,51254181.826
000852.SH,2014-06-06,4662.311,4671.855,4681.403,4635.98,4671.333,-9.022,-0.1931,46481635.33,52117702.347
000852.SH,2014-06-09,4627.427,4652.372,4669.157,4624.007,4662.311,-34.884,-0.7482,43103003.6,47719575.678
000852.SH,2014-06-10,4686.087,4627.48,4686.087,4606.317,4627.427,58.66,1.2677,49275752.18,54625161.435
000852.SH,2014-06-11,4717.942,4681.616,4721.447,4675.904,4686.087,31.855,0.6798,52561945.36,59634163.401
000852.SH,2014-06-12,4712.043,4707.191,4728.507,4693.835,4717.942,-5.899,-0.125,54015156.32,60118650.338
000852.SH,2014-06-13,4766.518,4704.115,4770.432,4702.671,4712.043,54.475,1.1561,59622090.68,67108122.668
000852.SH,2014-06-16,4800.599,4772.802,4803.64,4772.802,4766.518,34.081,0.715,58616078.28,68789971.335
000852.SH,2014-06-17,4757.484,4795.046,4795.046,4755.492,4800.599,-43.115,-0.8981,56115084.66,63188389.427
000852.SH,2014-06-18,4721.703,4753.63,4762.033,4719.471,4757.484,-35.781,-0.7521,54353966.43,59481298.005
000852.SH,2014-06-19,4581.907,4716.532,4727.584,4553.958,4721.703,-139.796,-2.9607,57872717.25,63030217.183
000852.SH,2014-06-20,4635.064,4577.512,4635.064,4570.798,4581.907,53.157,1.1602,40623909.52,43706535.097
000852.SH,2014-06-23,4697.417,4642.174,4709.496,4642.174,4635.064,62.353,1.3452,45918592.55,53045308.906
000852.SH,2014-06-24,4733.756,4698.46,4733.756,4697.782,4697.417,36.339,0.7736,47523068.9,54822295.337
000852.SH,2014-06-25,4715.848,4730.559,4730.559,4692.625,4733.756,-17.908,-0.3783,47760635.82,55593814.48
000852.SH,2014-06-26,4793.361,4715.918,4798.659,4715.918,4715.848,77.513,1.6437,58296088.07,70125598.665
000852.SH,2014-06-27,4829.479,4796.009,4851.755,4786.457,4793.361,36.118,0.7535,67166323.86,76601538.766
000852.SH,2014-06-30,4884.397,4834.309,4884.397,4825.856,4829.479,54.918,1.1371,66133910.75,75572612.987
000852.SH,2014-07-01,4915.74,4889.945,4915.74,4874.263,4884.397,31.343,0.6417,69501629.47,80674006.11
000852.SH,2014-07-02,4945.531,4917.374,4945.531,4892.295,4915.74,29.791,0.606,73041167.4,84661709.447
000852.SH,2014-07-03,4980.715,4944.625,4992.638,4929.876,4945.531,35.184,0.7114,81577551.45,90084647.534
000852.SH,2014-07-04,4977.585,4982.266,4989.838,4962.896,4980.715,-3.13,-0.0628,70887992.03,81536814.904
000852.SH,2014-07-07,4970.868,4979.561,4987.798,4938.075,4977.585,-6.717,-0.1349,65543863.94,75072734.847
000852.SH,2014-07-08,5014.857,4965.86,5014.857,4927.166,4970.868,43.989,0.8849,67172120.19,78765297.456
000852.SH,2014-07-09,4937.321,5005.97,5026.149,4936.78,5014.857,-77.536,-1.5461,77016339.02,90287409.799
000852.SH,2014-07-10,4935.691,4931.954,4968.69,4926.39,4937.321,-1.63,-0.033,61969316.97,72085708.456
000852.SH,2014-07-11,4966.176,4931.803,4977.933,4927.999,4935.691,30.485,0.6176,60230038.52,69372002.332
000852.SH,2014-07-14,5025.24,4972.836,5025.24,4966.509,4966.176,59.064,1.1893,70418974.98,80744948.61
000852.SH,2014-07-15,4992.831,5023.585,5024.263,4958.615,5025.24,-32.409,-0.6449,75448227.04,84973468.215
000852.SH,2014-07-16,4925.461,4984.684,4993.962,4905.704,4992.831,-67.37,-1.3493,71081257.07,75979977.266
000852.SH,2014-07-17,4907.894,4917.541,4923.392,4871.72,4925.461,-17.567,-0.3567,55743918.12,58601107.453
000852.SH,2014-07-18,4910.766,4891.843,4939.635,4886.173,4907.894,2.872,0.0585,52310053.41,54984369.306
000852.SH,2014-07-21,4898.25,4906.799,4913.805,4868.214,4910.766,-12.516,-0.2549,51580620.38,54553312.928
000852.SH,2014-07-22,4966.788,4892.313,4966.788,4892.313,4898.25,68.538,1.3992,60225339.86,63865689.364
000852.SH,2014-07-23,4897.562,4967.412,4968.787,4875.403,4966.788,-69.226,-1.3938,66688680.08,71160001.33
000852.SH,2014-07-24,4859.618,4889.268,4894.793,4806.436,4897.562,-37.944,-0.7748,66077952.37,67747695.333
000852.SH,2014-07-25,4899.727,4855.753,4899.727,4855.182,4859.618,40.109,0.8254,56989400.95,57166062.132
000852.SH,2014-07-28,4984.277,4911.333,4984.277,4911.333,4899.727,84.55,1.7256,74685623.04,75672877.089
000852.SH,2014-07-29,5046.407,4990.957,5058.003,4981.866,4984.277,62.13,1.2465,82335662.36,87205940.935
000852.SH,2014-07-30,5088.647,5043.103,5088.811,5036.766,5046.407,42.24,0.837,83741338.86,89243166.995
000852.SH,2014-07-31,5115.578,5088.471,5115.578,5072.244,5088.647,26.931,0.5292,73980346.86,78816611.287
000852.SH,2014-08-01,5056.042,5101.98,5123.459,5048.204,5115.578,-59.536,-1.1638,86925392.87,89893298.285
000852.SH,2014-08-04,5121.725,5061.759,5121.725,5061.759,5056.042,65.683,1.2991,75398742.9,78298659.052
000852.SH,2014-08-05,5170.157,5124.908,5170.157,5093.279,5121.725,48.432,0.9456,84834191.48,90461398.477
000852.SH,2014-08-06,5192.31,5159.569,5198.831,5142.941,5170.157,22.153,0.4285,81679162.72,84351064.161
000852.SH,2014-08-07,5158.503,5189.989,5222.558,5156.037,5192.31,-33.807,-0.6511,79465958.51,85321125.146
000852.SH,2014-08-08,5206.203,5160.005,5215.249,5160.005,5158.503,47.7,0.9247,66788243.02,75183646.156
000852.SH,2014-08-11,5285.675,5216.314,5285.675,5216.314,5206.203,79.472,1.5265,80104107.32,89168391.376
000852.SH,2014-08-12,5322.304,5288.198,5322.304,5279.093,5285.675,36.629,0.693,86378976.25,96580045.238
000852.SH,2014-08-13,5320.846,5319.772,5325.879,5250.879,5322.304,-1.458,-0.0274,88348005.48,95501750.177
000852.SH,2014-08-14,5302.98,5317.2,5360.223,5299.603,5320.846,-17.866,-0.3358,92993745.89,101824390.36
000852.SH,2014-08-15,5359.729,5302.934,5360.882,5294.192,5302.98,56.749,1.0701,85131633.91,94826971.666
000852.SH,2014-08-18,5449.274,5369.404,5449.274,5369.404,5359.729,89.545,1.6707,95620101.37,110159923.772
000852.SH,2014-08-19,5473.399,5457.702,5481.767,5432.384,5449.274,24.125,0.4427,101896363.23,117752169.178
000852.SH,2014-08-20,5461.59,5473.405,5491.074,5443.471,5473.399,-11.809,-0.2158,89641149.11,100455006.93
000852.SH,2014-08-21,5477.343,5463.994,5477.343,5409.21,5461.59,15.753,0.2884,84572102.63,97168641.112
000852.SH,2014-08-22,5524.371,5477.47,5530.144,5469.946,5477.343,47.028,0.8586,84769209.13,102310334.886
000852.SH,2014-08-25,5485.078,5525.21,5525.21,5469.578,5524.371,-39.293,-0.7113,80451135.35,95431874.333
000852.SH,2014-08-26,5376.852,5473.014,5482.457,5357.83,5485.078,-108.226,-1.9731,83357609.77,94434594.549
000852.SH,2014-08-27,5406.561,5372.597,5418.462,5372.597,5376.852,29.709,0.5525,65659843.95,74214733.958
000852.SH,2014-08-28,5359.559,5407.181,5417.236,5343.102,5406.561,-47.002,-0.8694,66965609.84,75965742.184
000852.SH,2014-08-29,5421.286,5352.07,5421.286,5349.533,5359.559,61.727,1.1517,51403289.55,61188521.01
000852.SH,2014-09-01,5522.776,5428.575,5522.776,5428.575,5421.286,101.49,1.8721,67441943.26,82155145.627
000852.SH,2014-09-02,5604.66,5537.506,5604.66,5537.265,5522.776,81.884,1.4827,93938352.26,114421539.737
000852.SH,2014-09-03,5648.724,5617.893,5654.084,5598.356,5604.66,44.064,0.7862,102042911.73,122926903.007
000852.SH,2014-09-04,5704.277,5654.466,5704.778,5635.91,5648.724,55.553,0.9835,106112105.96,129082080.984
000852.SH,2014-09-05,5722.823,5710.519,5722.823,5677.0,5704.277,18.546,0.3251,97993475.85,116436281.298
000852.SH,2014-09-09,5757.871,5730.345,5757.871,5689.949,5722.823,35.048,0.6124,97415090.5,116516599.778
000852.SH,2014-09-10,5797.449,5742.792,5801.345,5713.765,5757.871,39.578,0.6874,97294132.53,116029834.448
000852.SH,2014-09-11,5790.101,5797.516,5863.58,5750.918,5797.449,-7.348,-0.1267,115013593.48,135809267.222
000852.SH,2014-09-12,5862.171,5789.047,5862.171,5780.38,5790.101,72.07,1.2447,98284046.71,113011489.224
000852.SH,2014-09-15,5922.273,5866.133,5922.868,5852.345,5862.171,60.102,1.0253,109300546.07,130472676.735
000852.SH,2014-09-16,5717.842,5924.352,5931.077,5714.882,5922.273,-204.431,-3.4519,133329825.57,151899406.687
000852.SH,2014-09-17,5757.993,5718.862,5757.993,5652.728,5717.842,40.151,0.7022,91438360.15,101598037.26
000852.SH,2014-09-18,5803.722,5754.179,5803.722,5739.16,5757.993,45.729,0.7942,82063560.8,91022517.413
000852.SH,2014-09-19,5870.094,5807.989,5872.926,5802.98,5803.722,66.372,1.1436,82165207.4,95752756.954
000852.SH,2014-09-22,5820.683,5865.166,5865.166,5804.845,5870.094,-49.411,-0.8417,87634501.58,103980815.814
000852.SH,2014-09-23,5905.165,5819.082,5905.165,5819.082,5820.683,84.482,1.4514,83779799.55,100392999.45
000852.SH,2014-09-24,5984.145,5897.941,5984.145,5885.268,5905.165,78.98,1.3375,99190383.59,117846982.242
000852.SH,2014-09-25,5989.877,6000.951,6043.622,5970.594,5984.145,5.732,0.0958,105241453.26,127643278.471
000852.SH,2014-09-26,6015.45,5983.134,6015.45,5963.249,5989.877,25.573,0.4269,89931942.87,106683418.495
000852.SH,2014-09-29,6080.097,6033.637,6081.611,6033.637,6015.45,64.647,1.0747,96461886.46,116409015.509
000852.SH,2014-09-30,6127.134,6090.732,6127.134,6075.662,6080.097,47.037,0.7736,87239051.91,106471258.716
000852.SH,2014-10-08,6214.97,6146.768,6214.97,6117.74,6127.134,87.836,1.4336,95468882.7,119436059.239
000852.SH,2014-10-09,6238.262,6227.4,6246.086,6146.356,6214.97,23.292,0.3748,118732868.69,147335721.652
000852.SH,2014-10-10,6216.978,6221.252,6247.032,6179.098,6238.262,-21.284,-0.3412,107165547.66,132088011.003
000852.SH,2014-10-13,6216.669,6195.371,6216.669,6115.989,6216.978,-0.309,-0.005,98766282.84,120711838.835
000852.SH,2014-10-14,6203.997,6209.94,6262.341,6165.053,6216.669,-12.672,-0.2038,94780842.59,118236020.711
000852.SH,2014-10-15,6222.795,6200.051,6222.795,6140.251,6203.997,18.798,0.303,89678625.63,111043121.936
000852.SH,2014-10-16,6134.74,6190.178,6253.087,6134.74,6222.795,-88.055,-1.415,100008395.71,124120462.083
000852.SH,2014-10-17,6058.668,6118.979,6140.119,5943.592,6134.74,-76.072,-1.24,97125862.0,116990767.468
000852.SH,2014-10-20,6154.52,6068.776,6154.685,6068.517,6058.668,95.852,1.5821,79024982.0,98366962.984
000852.SH,2014-10-21,6103.008,6153.02,6176.069,6097.366,6154.52,-51.512,-0.837,79548408.0,97286472.025
000852.SH,2014-10-22,6027.51,6102.464,6131.886,6024.404,6103.008,-75.498,-1.2371,73558799.0,92356801.859
000852.SH,2014-10-23,5930.483,6009.84,6032.613,5899.89,6027.51,-97.027,-1.6097,74296958.0,91055540.478
000852.SH,2014-10-24,5941.926,5930.571,5980.336,5917.556,5930.483,11.443,0.193,59431259.0,74170107.413
000852.SH,2014-10-27,6006.838,5927.149,6007.159,5899.772,5941.926,64.912,1.0924,61642426.0,77135355.518
000852.SH,2014-10-28,6163.672,6021.653,6163.672,6021.638,6006.838,156.834,2.6109,84583163.0,108121603.187
000852.SH,2014-10-29,6246.699,6179.458,6269.957,6179.16,6163.672,83.027,1.347,111427173.0,139661086.797
000852.SH,2014-10-30,6241.588,6248.47,6284.7,6222.814,6246.699,-5.111,-0.0818,103958948.0,129645347.257
000852.SH,2014-10-31,6208.61,6242.84,6261.706,6158.802,6241.588,-32.978,-0.5284,92561304.0,113469639.036
000852.SH,2014-11-03,6275.993,6217.097,6276.232,6216.876,6208.61,67.383,1.0853,91731125.0,110581394.062
000852.SH,2014-11-04,6231.816,6274.997,6280.834,6207.398,6275.993,-44.177,-0.7039,89067834.0,110172629.449
000852.SH,2014-11-05,6227.245,6222.944,6241.068,6188.344,6231.816,-4.571,-0.0733,78088754.0,93363462.988
000852.SH,2014-11-06,6289.192,6223.078,6289.828,6201.274,6227.245,61.947,0.9948,76807817.0,97644985.328
000852.SH,2014-11-07,6228.167,6297.351,6319.085,6204.807,6289.192,-61.025,-0.9703,91712220.0,119635428.262
000852.SH,2014-11-10,6246.612,6236.195,6247.719,6196.991,6228.167,18.445,0.2962,77106878.0,99495256.192
000852.SH,2014-11-11,6023.004,6252.391,6253.217,5973.742,6246.612,-223.608,-3.5797,101830341.0,126642459.882
000852.SH,2014-11-12,6120.058,6005.863,6120.249,5992.895,6023.004,97.054,1.6114,66379154.0,84716108.438
000852.SH,2014-11-13,6023.782,6116.978,6117.105,5986.999,6120.058,-96.276,-1.5731,83136020.0,104307528.182
000852.SH,2014-11-14,6009.446,6002.051,6024.372,5965.807,6023.782,-14.336,-0.238,61066376.0,76506096.275
000852.SH,2014-11-17,6100.833,6016.541,6118.006,5992.797,6009.446,91.387,1.5207,64869968.0,82709787.116
000852.SH,2014-11-18,6139.522,6095.869,6139.763,6094.605,6100.833,38.689,0.6342,63801908.0,80186257.684
000852.SH,2014-11-19,6193.562,6134.374,6206.815,6134.054,6139.522,54.04,0.8802,71495027.0,92923455.738
000852.SH,2014-11-20,6185.919,6174.89,6189.443,6158.344,6193.562,-7.643,-0.1234,65048454.0,83203223.026
000852.SH,2014-11-21,6240.774,6183.472,6240.784,6183.335,6185.919,54.855,0.8868,71436627.0,91897708.323
000852.SH,2014-11-24,6293.023,6281.558,6304.448,6253.737,6240.774,52.249,0.8372,96363989.0,120141606.01
000852.SH,2014-11-25,6392.442,6295.683,6392.799,6290.373,6293.023,99.419,1.5798,101629030.0,129983737.893
000852.SH,2014-11-26,6435.14,6400.587,6435.335,6381.889,6392.442,42.698,0.6679,108408198.0,138181876.458
000852.SH,2014-11-27,6472.587,6450.506,6472.788,6420.725,6435.14,37.447,0.5819,113636694.0,144415219.753
000852.SH,2014-11-28,6478.108,6476.57,6499.2,6419.198,6472.587,5.521,0.0853,118216945.0,155207923.047
000852.SH,2014-12-01,6392.464,6477.995,6477.995,6360.929,6478.108,-85.644,-1.3221,106276380.0,139615870.435
000852.SH,2014-12-02,6457.556,6385.949,6466.689,6382.65,6392.464,65.092,1.0183,97590434.0,127887726.548
000852.SH,2014-12-03,6513.957,6465.46,6514.307,6393.726,6457.556,56.401,0.8734,131922968.0,168204447.441
000852.SH,2014-12-04,6605.322,6517.677,6608.226,6515.225,6513.957,91.365,1.4026,135021971.0,174012459.354
000852.SH,2014-12-05,6462.089,6612.186,6612.186,6294.194,6605.322,-143.233,-2.1684,149610293.0,195661960.285
000852.SH,2014-12-08,6457.511,6445.512,6494.321,6390.902,6462.089,-4.578,-0.0708,129043526.0,175867837.741
000852.SH,2014-12-09,6161.367,6435.574,6435.675,6153.779,6457.511,-296.144,-4.586,158101979.0,201088499.804
000852.SH,2014-12-10,6366.81,6137.272,6367.07,6111.762,6161.367,205.443,3.3344,102951530.0,134706489.855
000852.SH,2014-12-11,6463.316,6361.339,6463.716,6335.855,6366.81,96.506,1.5158,111619808.0,141142118.74
000852.SH,2014-12-12,6545.19,6469.268,6549.42,6455.974,6463.316,81.874,1.2667,104460717.0,133718550.421
000852.SH,2014-12-15,6658.145,6528.867,6664.252,6510.357,6545.19,112.955,1.7258,114471533.0,143201758.167
000852.SH,2014-12-16,6635.255,6663.473,6678.409,6590.841,6658.145,-22.89,-0.3438,106863793.0,131645679.208
000852.SH,2014-12-17,6551.119,6613.966,6613.966,6494.305,6635.255,-84.136,-1.268,110482238.0,131583411.881
000852.SH,2014-12-18,6540.881,6538.885,6581.062,6529.341,6551.119,-10.238,-0.1563,88667391.0,113318945.25
000852.SH,2014-12-19,6438.042,6524.554,6524.759,6346.303,6540.881,-102.839,-1.5722,100389366.0,120186708.124
000852.SH,2014-12-22,6120.582,6406.507,6406.552,6097.914,6438.042,-317.46,-4.931,116794188.0,128343450.03
000852.SH,2014-12-23,6023.366,6087.268,6153.647,6012.568,6120.582,-97.216,-1.5883,74189417.0,83223809.001
000852.SH,2014-12-24,6154.878,6045.09,6155.291,6045.09,6023.366,131.512,2.1834,68493930.0,78907261.747
