trade_date,ts_code,close,open,high,low,pre_close,change,pct_chg,vol,amount
2015-07-09,399300.SZ,3897.626,3621.68,3930.264,3537.826,3663.038,234.588,6.4042,503870610.0,564744043.358
2015-07-10,399300.SZ,4106.556,3916.272,4179.111,3887.551,3897.626,208.93,5.3604,500701802.0,629079512.954
2015-07-13,399300.SZ,4211.812,4132.231,4278.161,4072.43,4106.556,105.256,2.5631,502092186.0,659251724.205
2015-07-14,399300.SZ,4112.149,4178.63,4258.513,4062.5,4211.812,-99.663,-2.3663,454422009.0,597521262.486
2015-07-15,399300.SZ,3966.759,4068.88,4114.243,3899.508,4112.149,-145.39,-3.5356,421956367.0,514064532.339
2015-07-16,399300.SZ,3997.356,3949.639,4067.022,3856.321,3966.759,30.597,0.7713,330531345.0,410050894.56
2015-07-17,399300.SZ,4151.496,4023.757,4190.186,4000.231,3997.356,154.14,3.856,331107131.0,435597103.716
2015-07-20,399300.SZ,4160.612,4157.06,4221.693,4106.389,4151.496,9.116,0.2196,352673472.0,483493894.661
2015-07-21,399300.SZ,4166.006,4109.761,4201.482,4081.704,4160.612,5.394,0.1296,318374945.0,431695843.789
2015-07-22,399300.SZ,4157.16,4148.56,4187.431,4094.712,4166.006,-8.846,-0.2123,318945997.0,441832505.196
2015-07-23,399300.SZ,4250.805,4158.932,4262.062,4148.824,4157.16,93.645,2.2526,354471759.0,483972220.006
2015-07-24,399300.SZ,4176.279,4255.198,4299.65,4154.617,4250.805,-74.526,-1.7532,392045373.0,535901647.23
2015-07-27,399300.SZ,3818.731,4097.796,4156.313,3817.169,4176.279,-357.548,-8.5614,365054511.0,477952010.794
2015-07-28,399300.SZ,3811.093,3690.974,3883.446,3627.421,3818.731,-7.638,-0.2,383527216.0,482654543.336
2015-07-29,399300.SZ,3930.379,3839.959,3934.003,3769.189,3811.093,119.286,3.13,276972845.0,372287868.068
2015-07-30,399300.SZ,3815.412,3915.78,3968.534,3802.882,3930.379,-114.967,-2.9251,271548665.0,376351170.573
2015-07-31,399300.SZ,3816.699,3777.155,3863.624,3757.989,3815.412,1.287,0.0337,222376767.0,299312543.754
2015-08-03,399300.SZ,3829.235,3766.072,3829.235,3742.578,3816.699,12.536,0.3285,245805030.0,309631297.7
2015-08-04,399300.SZ,3948.155,3827.373,3948.449,3801.028,3829.235,118.92,3.1056,220236556.0,288756503.266
2015-08-05,399300.SZ,3866.9,3937.623,3962.277,3858.66,3948.155,-81.255,-2.058,200484269.0,272693513.971
2015-08-06,399300.SZ,3831.852,3802.928,3888.693,3793.237,3866.9,-35.048,-0.9064,147278694.0,195532363.765
2015-08-07,399300.SZ,3906.945,3866.43,3926.649,3857.908,3831.852,75.093,1.9597,183349153.0,246546119.056
2015-08-10,399300.SZ,4084.365,3947.472,4101.731,3932.842,3906.945,177.42,4.5411,306780540.0,401702020.648
2015-08-11,399300.SZ,4066.669,4083.589,4110.133,4042.004,4084.365,-17.696,-0.4333,322034191.0,416996541.243
2015-08-12,399300.SZ,4016.126,4025.674,4078.03,4015.355,4066.669,-50.543,-1.2429,255146196.0,339799364.935
2015-08-13,399300.SZ,4075.463,4010.013,4075.7,3967.821,4016.126,59.337,1.4775,242836979.0,319887602.964
2015-08-14,399300.SZ,4073.54,4097.918,4113.159,4056.727,4075.463,-1.923,-0.0472,253392996.0,340076813.259
2015-08-17,399300.SZ,4077.872,4058.113,4081.772,4009.99,4073.54,4.332,0.1063,256939638.0,336830563.044
2015-08-18,399300.SZ,3825.412,4084.311,4103.054,3816.554,4077.872,-252.46,-6.191,319881070.0,424924184.411
2015-08-19,399300.SZ,3886.136,3748.266,3898.74,3668.192,3825.412,60.724,1.5874,269049839.0,340923470.856
2015-08-20,399300.SZ,3761.454,3848.403,3880.824,3761.454,3886.136,-124.682,-3.2084,212167965.0,270576698.834
2015-08-21,399300.SZ,3589.536,3714.289,3757.779,3578.175,3761.454,-171.918,-4.5705,217986403.0,267498426.435
2015-08-24,399300.SZ,3275.534,3454.598,3468.149,3266.55,3589.536,-314.002,-8.7477,255436652.0,273124228.208
2015-08-25,399300.SZ,3042.927,3070.007,3200.108,3019.556,3275.534,-232.607,-7.1013,276081306.0,281160333.742
2015-08-26,399300.SZ,3025.692,3062.566,3192.932,2952.008,3042.927,-17.235,-0.5664,308270623.0,312188248.685
2015-08-27,399300.SZ,3205.638,3092.812,3206.724,3028.398,3025.692,179.946,5.9473,267294930.0,278769983.405
2015-08-28,399300.SZ,3342.286,3246.236,3353.244,3223.622,3205.638,136.648,4.2627,299498426.0,318763482.694
2015-08-31,399300.SZ,3366.536,3307.396,3368.279,3205.537,3342.286,24.25,0.7256,280250403.0,306610891.136
2015-09-01,399300.SZ,3362.083,3296.529,3370.504,3190.578,3366.536,-4.453,-0.1323,352458528.0,351387828.324
2015-09-02,399300.SZ,3365.832,3220.851,3387.02,3213.637,3362.083,3.749,0.1115,347789412.0,348986389.305
2015-09-07,399300.SZ,3250.485,3347.293,3422.225,3240.243,3365.832,-115.347,-3.427,204224431.0,221756790.269
2015-09-08,399300.SZ,3334.023,3221.789,3340.219,3170.807,3250.485,83.538,2.57,154599631.0,168294750.03
2015-09-09,399300.SZ,3399.305,3344.824,3426.651,3330.29,3334.023,65.282,1.9581,220467421.0,258815794.996
2015-09-10,399300.SZ,3357.561,3349.281,3398.316,3337.311,3399.305,-41.744,-1.228,144882971.0,168108269.695
2015-09-11,399300.SZ,3347.188,3349.877,3383.134,3315.478,3357.561,-10.373,-0.3089,108547508.0,130262410.873
2015-09-14,399300.SZ,3281.132,3367.642,3373.921,3187.566,3347.188,-66.056,-1.9735,205457251.0,226168550.065
2015-09-15,399300.SZ,3152.232,3208.744,3240.079,3131.98,3281.132,-128.9,-3.9285,143555641.0,145989213.753
2015-09-16,399300.SZ,3309.248,3149.158,3345.918,3131.37,3152.232,157.016,4.9811,159709994.0,168269840.344
2015-09-17,399300.SZ,3236.999,3287.657,3354.905,3236.999,3309.248,-72.249,-2.1832,169401881.0,190270181.393
2015-09-18,399300.SZ,3251.273,3254.443,3280.877,3227.834,3236.999,14.274,0.441,106903481.0,121752531.747
2015-09-21,399300.SZ,3308.247,3222.603,3312.55,3211.934,3251.273,56.974,1.7524,122788668.0,145323018.237
2015-09-22,399300.SZ,3339.03,3312.366,3371.414,3303.184,3308.247,30.783,0.9305,146221985.0,172492862.561
2015-09-23,399300.SZ,3263.028,3290.071,3315.935,3253.333,3339.03,-76.002,-2.2762,123171439.0,136885975.737
2015-09-24,399300.SZ,3284.999,3278.896,3300.857,3255.902,3263.028,21.971,0.6733,102011238.0,120820642.496
2015-09-25,399300.SZ,3231.951,3272.665,3290.858,3201.914,3284.999,-53.048,-1.6149,121419278.0,137602168.79
2015-09-28,399300.SZ,3242.752,3226.607,3246.554,3186.507,3231.951,10.801,0.3342,74219468.0,88007466.971
2015-09-29,399300.SZ,3178.854,3197.221,3208.417,3159.042,3242.752,-63.898,-1.9705,87150633.0,96691510.035
2015-09-30,399300.SZ,3202.948,3195.901,3223.908,3186.767,3178.854,24.094,0.7579,78559349.0,95881598.729
2015-10-08,399300.SZ,3296.482,3324.981,3337.331,3294.605,3202.948,93.534,2.9202,132081768.0,164120601.354
2015-10-09,399300.SZ,3340.116,3302.36,3352.379,3293.965,3296.482,43.634,1.3237,124352500.0,144731343.186
2015-10-12,399300.SZ,3447.693,3351.139,3486.631,3347.251,3340.116,107.577,3.2208,221400468.0,263706468.495
2015-10-13,399300.SZ,3445.043,3422.477,3452.045,3413.967,3447.693,-2.65,-0.0769,145433786.0,174978937.957
2015-10-14,399300.SZ,3406.112,3431.135,3458.702,3403.231,3445.043,-38.931,-1.1301,152173938.0,174599255.68
2015-10-15,399300.SZ,3486.815,3403.389,3486.815,3402.316,3406.112,80.703,2.3694,171158299.0,201881880.361
2015-10-16,399300.SZ,3534.065,3508.518,3537.539,3487.104,3486.815,47.25,1.3551,208964709.0,252211491.386
2015-10-19,399300.SZ,3534.182,3548.953,3572.995,3502.505,3534.065,0.117,0.0033,207606744.0,254890985.147
2015-10-20,399300.SZ,3577.703,3527.875,3577.798,3510.437,3534.182,43.521,1.2314,179025108.0,226525577.194
2015-10-21,399300.SZ,3473.254,3580.838,3601.243,3417.412,3577.703,-104.449,-2.9194,282076050.0,326886985.805
2015-10-22,399300.SZ,3524.534,3453.201,3530.766,3442.307,3473.254,51.28,1.4764,184305580.0,223583606.54
2015-10-23,399300.SZ,3571.241,3536.843,3581.836,3515.822,3524.534,46.707,1.3252,198294478.0,247059685.203
2015-10-26,399300.SZ,3589.261,3614.702,3620.756,3561.192,3571.241,18.02,0.5046,204248863.0,270489759.134
2015-10-27,399300.SZ,3592.879,3569.449,3601.053,3486.102,3589.261,3.618,0.1008,192056140.0,239042538.536
2015-10-28,399300.SZ,3524.92,3575.805,3598.172,3517.21,3592.879,-67.959,-1.8915,170977098.0,213303023.833
2015-10-29,399300.SZ,3533.307,3539.978,3561.814,3507.966,3524.92,8.387,0.2379,127010446.0,161051885.808
2015-10-30,399300.SZ,3534.079,3530.223,3574.473,3497.568,3533.307,0.772,0.0218,139141914.0,183317149.529
2015-11-02,399300.SZ,3475.962,3489.225,3543.45,3474.712,3534.079,-58.117,-1.6445,130002568.0,167455101.934
2015-11-03,399300.SZ,3465.493,3484.722,3501.704,3452.62,3475.962,-10.469,-0.3012,101401876.0,132231502.584
2015-11-04,399300.SZ,3628.538,3477.159,3628.538,3477.159,3465.493,163.045,4.7048,205423865.0,266955889.953
2015-11-05,399300.SZ,3705.97,3630.782,3781.409,3627.301,3628.538,77.432,2.134,398046568.0,495138171.518
2015-11-06,399300.SZ,3793.374,3698.342,3801.705,3694.657,3705.97,87.404,2.3585,298753076.0,389779446.699
2015-11-09,399300.SZ,3840.355,3796.379,3891.773,3796.379,3793.374,46.981,1.2385,356804823.0,463161707.601
2015-11-10,399300.SZ,3833.238,3806.669,3876.49,3798.821,3840.355,-7.117,-0.1853,286519603.0,380910629.424
2015-11-11,399300.SZ,3833.646,3828.448,3843.112,3781.41,3833.238,0.408,0.0106,232234296.0,307008336.072
2015-11-12,399300.SZ,3795.324,3841.738,3843.9,3771.274,3833.646,-38.322,-0.9996,217537647.0,302446791.881
2015-11-13,399300.SZ,3746.242,3756.204,3793.713,3727.585,3795.324,-49.082,-1.2932,203489891.0,281961129.453
2015-11-16,399300.SZ,3764.126,3682.735,3764.409,3680.073,3746.242,17.884,0.4774,161690901.0,227483711.616
2015-11-17,399300.SZ,3758.387,3790.426,3852.774,3750.157,3764.126,-5.739,-0.1525,248533071.0,365138598.381
2015-11-18,399300.SZ,3715.58,3760.456,3771.847,3706.31,3758.387,-42.807,-1.139,185689495.0,254137953.313
2015-11-19,399300.SZ,3774.969,3725.622,3775.232,3714.675,3715.58,59.389,1.5984,154631989.0,204557606.993
2015-11-20,399300.SZ,3774.383,3778.884,3793.545,3757.026,3774.969,-0.586,-0.0155,186951689.0,242295089.781
2015-11-23,399300.SZ,3753.335,3774.436,3802.851,3743.405,3774.383,-21.048,-0.5577,175626812.0,234640979.61
2015-11-24,399300.SZ,3753.889,3745.761,3754.169,3702.737,3753.335,0.554,0.0148,143383283.0,192495095.083
2015-11-25,399300.SZ,3781.607,3747.759,3781.857,3735.716,3753.889,27.718,0.7384,151944941.0,215125047.954
2015-11-26,399300.SZ,3759.429,3795.245,3805.844,3756.823,3781.607,-22.178,-0.5865,173525468.0,239797205.559
2015-11-27,399300.SZ,3556.992,3739.096,3742.742,3534.39,3759.429,-202.437,-5.3848,208939358.0,269758168.475
2015-11-30,399300.SZ,3566.412,3554.89,3587.97,3455.068,3556.992,9.42,0.2648,173201163.0,220098287.801
2015-12-01,399300.SZ,3591.696,3562.319,3617.305,3536.116,3566.412,25.284,0.7089,136536554.0,176598805.608
2015-12-02,399300.SZ,3721.955,3587.758,3725.854,3573.403,3591.696,130.259,3.6267,213538865.0,260938692.616
2015-12-03,399300.SZ,3749.299,3709.547,3758.446,3693.137,3721.955,27.344,0.7347,197762126.0,236698987.44
2015-12-04,399300.SZ,3677.592,3719.734,3726.124,3667.291,3749.299,-71.707,-1.9125,151199522.0,196455597.757
2015-12-07,399300.SZ,3687.607,3681.582,3699.337,3658.578,3677.592,10.015,0.2723,113883150.0,161220059.836
2015-12-08,399300.SZ,3623.02,3668.839,3668.839,3619.445,3687.607,-64.587,-1.7515,125781083.0,163317229.186
2015-12-09,399300.SZ,3635.938,3613.42,3655.159,3611.49,3623.02,12.918,0.3566,113325422.0,154319992.1
2015-12-10,399300.SZ,3623.084,3634.366,3678.318,3615.991,3635.938,-12.854,-0.3535,120215625.0,168622188.283
2015-12-11,399300.SZ,3608.059,3605.372,3630.744,3578.146,3623.084,-15.025,-0.4147,110322481.0,145248640.244
2015-12-14,399300.SZ,3711.322,3573.884,3712.503,3570.998,3608.059,103.263,2.862,151769119.0,203291513.291
2015-12-15,399300.SZ,3694.389,3707.73,3717.357,3679.23,3711.322,-16.933,-0.4563,126481710.0,186795461.663
2015-12-16,399300.SZ,3685.44,3703.95,3713.09,3677.45,3694.389,-8.949,-0.2422,111342723.0,160118243.242
2015-12-17,399300.SZ,3755.888,3712.783,3768.844,3709.851,3685.44,70.448,1.9115,177924075.0,242543823.434
2015-12-18,399300.SZ,3767.913,3754.96,3810.218,3750.925,3755.888,12.025,0.3202,173465980.0,232281458.171
2015-12-21,399300.SZ,3865.965,3762.097,3877.82,3759.989,3767.913,98.052,2.6023,217435275.0,289905289.214
2015-12-22,399300.SZ,3876.733,3872.098,3880.468,3841.593,3865.965,10.768,0.2785,180303661.0,243797366.698
2015-12-23,399300.SZ,3866.381,3877.872,3926.686,3862.965,3876.733,-10.352,-0.267,207017147.0,294710770.246
2015-12-24,399300.SZ,3829.402,3858.135,3867.679,3787.084,3866.381,-36.979,-0.9564,147181397.0,203683543.579
2015-12-25,399300.SZ,3838.201,3832.085,3848.025,3813.204,3829.402,8.799,0.2298,119624013.0,163314511.431
2015-12-28,399300.SZ,3727.632,3847.532,3853.389,3727.632,3838.201,-110.569,-2.8808,153988440.0,210026020.459
2015-12-29,399300.SZ,3761.875,3723.05,3762.052,3710.48,3727.632,34.243,0.9186,101885555.0,140405054.699
2015-12-30,399300.SZ,3765.175,3762.914,3765.657,3726.278,3761.875,3.3,0.0877,105629955.0,155744099.319
2015-12-31,399300.SZ,3731.005,3760.904,3772.617,3727.325,3765.175,-34.17,-0.9075,101873556.0,145043696.235
2016-01-04,399300.SZ,3469.066,3725.856,3726.245,3468.949,3731.005,-261.939,-7.0206,115370674.0,145968206.095
2016-01-05,399300.SZ,3478.78,3382.177,3518.217,3377.28,3469.066,9.714,0.28,162116984.0,196017085.879
2016-01-06,399300.SZ,3539.808,3482.406,3543.739,3468.467,3478.78,61.028,1.7543,145966144.0,160947198.402
2016-01-07,399300.SZ,3294.3839,3481.15,3481.15,3284.737,3539.808,-245.4241,-6.9333,44102641.0,47130795.628
2016-01-08,399300.SZ,3361.563,3371.871,3418.851,3237.931,3294.384,67.179,2.0392,185959451.0,203498868.289
2016-01-11,399300.SZ,3192.45,3303.125,3342.481,3192.45,3361.563,-169.113,-5.0308,174638387.0,184464050.18
2016-01-12,399300.SZ,3215.71,3214.823,3242.253,3174.55,3192.45,23.26,0.7286,128225796.0,142048909.71
2016-01-13,399300.SZ,3155.879,3240.484,3257.295,3155.879,3215.71,-59.831,-1.8606,120666494.0,130886082.444
2016-01-14,399300.SZ,3221.571,3076.645,3226.658,3072.039,3155.879,65.692,2.0816,134537671.0,144771580.596
2016-01-15,399300.SZ,3118.73,3200.888,3216.798,3101.052,3221.571,-102.841,-3.1923,124601779.0,131882737.252
2016-01-18,399300.SZ,3130.729,3068.235,3165.616,3066.727,3118.73,11.999,0.3847,101128386.0,109458287.764
2016-01-19,399300.SZ,3223.125,3132.705,3227.908,3119.216,3130.729,92.396,2.9513,127653893.0,142907686.296
2016-01-20,399300.SZ,3174.378,3204.218,3225.95,3154.426,3223.125,-48.747,-1.5124,130650504.0,143313337.192
2016-01-21,399300.SZ,3081.345,3136.384,3202.538,3081.345,3174.378,-93.033,-2.9307,111189733.0,121856195.433
2016-01-22,399300.SZ,3113.463,3114.895,3132.171,3053.958,3081.345,32.118,1.0423,89951087.0,96885673.842
2016-01-25,399300.SZ,3128.886,3129.028,3149.332,3105.1,3113.463,15.423,0.4954,81540061.0,85777891.364
2016-01-26,399300.SZ,2940.509,3099.596,3106.53,2934.647,3128.886,-188.377,-6.0206,126933921.0,127250652.518
2016-01-27,399300.SZ,2930.352,2953.183,2963.544,2839.29,2940.509,-10.157,-0.3454,132229366.0,126997670.778
2016-01-28,399300.SZ,2853.756,2909.334,2941.887,2841.844,2930.352,-76.596,-2.6139,99222756.0,95663874.927
2016-01-29,399300.SZ,2946.09,2855.598,2965.309,2854.371,2853.756,92.334,3.2355,113304259.0,109462356.68
2016-02-01,399300.SZ,2901.048,2939.04,2944.517,2869.561,2946.09,-45.042,-1.5289,86795342.0,82931453.498
2016-02-02,399300.SZ,2961.334,2901.528,2972.426,2901.512,2901.048,60.286,2.0781,88601963.0,88740230.428
2016-02-03,399300.SZ,2948.639,2931.288,2954.71,2909.898,2961.334,-12.695,-0.4287,77389000.0,74817092.259
2016-02-04,399300.SZ,2984.76,2960.334,2999.206,2960.207,2948.639,36.121,1.225,91779724.0,91550346.872
2016-02-05,399300.SZ,2963.789,2982.056,2988.36,2962.847,2984.76,-20.971,-0.7026,76850808.0,77443222.334
2016-02-15,399300.SZ,2946.707,2888.428,2961.493,2886.018,2963.789,-17.082,-0.5764,72919434.0,71285049.141
2016-02-16,399300.SZ,3037.035,2962.187,3042.089,2962.187,2946.707,90.328,3.0654,112579643.0,112300492.317
2016-02-17,399300.SZ,3063.32,3034.09,3065.785,3027.046,3037.035,26.285,0.8655,128291607.0,122279340.234
2016-02-18,399300.SZ,3053.699,3079.527,3093.513,3049.841,3063.32,-9.621,-0.3141,124401464.0,122618612.161
2016-02-19,399300.SZ,3051.585,3047.942,3065.968,3032.634,3053.699,-2.114,-0.0692,87338012.0,90849341.804
2016-02-22,399300.SZ,3118.868,3083.933,3128.207,3071.329,3051.585,67.283,2.2049,140946968.0,141684080.627
2016-02-23,399300.SZ,3089.363,3117.203,3119.221,3061.429,3118.868,-29.505,-0.946,112567391.0,117476469.063
2016-02-24,399300.SZ,3109.545,3077.606,3109.545,3055.251,3089.363,20.182,0.6533,111782650.0,112918607.549
2016-02-25,399300.SZ,2918.75,3104.41,3104.436,2905.457,3109.545,-190.795,-6.1358,157829752.0,153493008.194
2016-02-26,399300.SZ,2948.031,2942.095,2964.385,2902.948,2918.75,29.281,1.0032,106949729.0,102531571.946
2016-02-29,399300.SZ,2877.467,2939.58,2939.875,2821.215,2948.031,-70.564,-2.3936,129341020.0,118440829.598
2016-03-01,399300.SZ,2930.694,2881.335,2950.436,2863.323,2877.467,53.227,1.8498,116045918.0,110491037.808
2016-03-02,399300.SZ,3051.333,2933.921,3054.724,2933.116,2930.694,120.639,4.1164,175972347.0,164025161.471
2016-03-03,399300.SZ,3058.422,3050.389,3078.444,3040.246,3051.333,7.089,0.2323,173105744.0,165509087.742
2016-03-04,399300.SZ,3093.89,3047.537,3101.656,3032.424,3058.422,35.468,1.1597,219172534.0,205520475.543
2016-03-07,399300.SZ,3104.84,3108.999,3130.903,3083.584,3093.89,10.95,0.3539,132462037.0,127790344.488
2016-03-08,399300.SZ,3107.673,3100.149,3109.25,3001.829,3104.84,2.833,0.0912,136235742.0,128758488.144
2016-03-09,399300.SZ,3071.907,3045.924,3072.916,3020.134,3107.673,-35.766,-1.1509,111466245.0,106298652.785
2016-03-10,399300.SZ,3013.146,3056.21,3074.16,3012.691,3071.907,-58.761,-1.9129,76072197.0,78180468.559
2016-03-11,399300.SZ,3018.284,2990.214,3026.437,2982.172,3013.146,5.138,0.1705,73333564.0,74367296.548
2016-03-14,399300.SZ,3065.69,3039.569,3106.8,3034.0,3018.284,47.406,1.5706,117108655.0,123539094.703
